text,emoji,discovered
Mustard Trap,🍯🪤,False
Fire Swale,🔥,False
The Lone and Level Sands,🏜️,False
Slimebucks,🍵,False
Snake Cart,🐍🛒,False
Egg Rock,🥚,False
Cbu,🤔,False
Demon Goose,🦢,False
Jet Newfie,✈️🐶,False
Foggy Crumb,🌫️🍞,True
Cleaning Viking,🧹🛡️,False
Wall-Pan,🪟,True
Steam Punk Religion,⚙️🔮🙏,False
Snowpathian,❄️,True
Magic Saw,🔮🪚,False
Time Ganja,⏰🌿,True
Whale Song,🐳,False
Smoking Incense,🧿,False
Tea Leda,🍵,False
Smokey Wukong,🐒,False
Tiger Stripes,🐅,False
Mole Mech,🕳🤖,False
Muddy Coconut Water,🥥💧🌱,False
Flying Zeta,✈️,False
Carnival of Carmummies,🎡🧟‍♂,False
Leprechaun Egg,🍀🥚,False
Surfing Colossus,🏄‍♂️,False
Pea Burger,🍔🌱,False
Betaq,🤖,False
Monetpunk,🎨🤖,False
Pie Golem,🥧🧟‍♂,False
Thunder Arrow,⚡️🏹,False
Super Death Racecar,🏎️,False
Batbobba,🦇🍵,False
Muddy Harvester,🚜,False
Time Sherry,⏳🍷,False
Coral Monster,🐙,False
Super Feng Shui,🌀,False
Were-solar System,🌌,False
Discus Latte,🍽️,True
Slush Bot,🤖,False
Pickle Rushmore,🥒,False
Deadly Missile,💣,False
Tacocopter,🚁,False
Vapehouse,🚬💨🏠,False
Maple Mosque,🕌,False
Flash Doctor,⚡️👨‍,False
Sandstoke,🏜️,False
Spider-salt,🕷️,False
Kim Jong Un,👹,False
Were-honey,🐝,False
Flying Martian,👽🚀,False
Firepants,🔥,False
Solar Sailbot,🌞🛥️,True
Lilies,🌸,False
Pigcoin,🐷,False
The Curse of Monkey Island,🏴‍☠️,False
Were-firewolfman,🐺🔥🌕,False
Tiki Spongebob,🌴,False
Star Tanker,🚀,False
Steam Luigi,💦,False
Pelican Star,🦩✨,False
Chinese Laundry,🧺,False
T-shirt Design,👕,False
Electric Algae,🌿,False
Plum Sushi,🍣,False
Dead Anemone,💀,False
Muddy Asia,🌧️,False
Space Dui,👽,False
Chocolate Painting,🍫,False
Jelly Odin,🍇👑,False
Mothra Train,🚂🦋,False
Mummy Thing,👻,False
Worm Wellington,🐛,True
Surfing Altar,🏄‍♂️,False
Star Mosque,🕌,False
Wet Diamond,💎,False
Hector,🗡️,False
Rainbow Rubber Duck,🌈🦆,False
Drunken Gorilla,🦍,False
Honda Storm,🏍️,True
Fire Shark Sundae,🔥🦈🍨,False
Albatross Salad,🥗,False
Thunderpunk,⚡️🤖,False
Jaguarundi,🐆,False
Stonefly Submarine,🪰,False
Happy Little Space Ammonite,🦑,True
Tea Concert,🎶🍵,False
Drunken Hermit,🍺🏕️🧔,False
Prison Kiss,💋🚪,False
Muddy Pants,👖,False
Moon Kayak,🛶🌕,False
Optimus Pope,🤖,False
Pink Whale,🐳,False
Ice Tea Storm,☔️,False
Prison Cookie,🍪,False
Clean Bowl,🧼,False
Beer Titanado,🍺,True
Pasta Cake,🍝🎂,False
Mothnado,🦋,False
Fartdrop,💨💦,False
Sea Tank,🐟,False
Fire Breathing Axolotl,🔥🦎,False
White Fire,🔥,False
Bat-Tusken,🦇,False
Iron Rice Cooker,🍚,False
Spa Water,💦,False
Vampire Tractor,🧛‍♂️,False
"Mud, Texas",🤠,True
Carbon Surf,🏄‍♂️,False
Superdate,💑,False
Snoop Dragon,🐉,False
Bubble Rescue,🧼,False
Sunrisotto,🌅🍲,False
Mountain Omen,🗻,False
Danielle,💁,False
Cornhound,🌽🐕,True
Steampunk Pearl Diver,🤖,False
Solar Bubbles,🌈,False
Donkey Wave,🐴,False
Meatlink,🍖,True
Umbreon,🌙,False
Vapormask,😷,False
Chocolate Jacks,🍫,False
Callahan,💩,False
Puffyoga,🧘‍♀️,False
Firequagmire,🔥,False
Vape Horizon,🌌,False
Zombie Kalevala,🧟‍♂️,False
Broken Steam Cleaner,🔧,False
Cog Railway,🚂,False
Lord of the Cheese,🧀,False
Rattlesnake Weed,🐍🌿,False
Dust In The Icewine,❄️,True
Stone Temple Pilots,🎸,False
Root Bot,🤖,True
Sodaboat,⛵️,False
Steampunk Fridge,🧊🔥,False
Soft Serve,🍦,False
Uberchuck,🚗🔨,False
Mount Titanic,🏔️,False
Zen Starfish,🌟🌊,True
Tom Pooh,🐻,False
Holy Peep,🐦,True
Caspian Tide,🌊,False
Doggomelette,🐶🍳,False
Catfishnado,🐠,False
Nuclear Resort,☢️🏝️,False
Fire Quack,🔥🦆,False
Superpump,💪,False
Flying Sand Dandelion,🌬️,False
Kaleidosteam,🌀,False
Broccoli Wizard,🥦🧙‍♂,False
Croc-o-diesel,🐊,False
Flame Parking Garage,🔥🅿️🏢,True
Cloudy Liquor,🌥️🥃,True
Mecha Mountain,🗻🤖,False
Ent Mountain,🌳,False
Sandicroc,🏖️,False
Fishy,🐟,False
Palm Syrup,🌴🍯,False
Sandwitch Eclipse,🥪🌑,False
Pizza Ranger,🍕🏕️,False
Hipnic,🌲,False
Salsa Dance,💃🏽,False
Fall Guys,👑,False
Pufftaz,🐾,False
Egg Hunt,🥚,False
Ice Kush,🍃,False
Turtle Sub,🐢,False
Wet Haystack,🌾,False
Chai Tea Monster,🍵👹,False
Rainbow Yak,🌈,False
Steam-Ache,🌬️,False
Zombie Calla,🧟‍♀️🌺,False
Ice Saw,❄️,False
Preaching,💬,False
Flashcard,🗂️,False
Bloody Mars,💥,False
Antjam,🐜🍓,False
Ewok Joker,🐵,False
Palm Were-planet,🌴🪐,True
Paper Sinner,📄👿,False
Chia Funnel Cake,🍰,False
Steampunk Bonsai,🌳,False
Astronaut Ice Cream,🍦,False
Time Fireade,⏰🔥,False
Ipad 2,📱,False
Dust In The Himalayas,❄️,True
Snowkite Fight,❄️🪁🤺,False
Space Neverland,🌌,False
Fire Gargoyle,🐲,False
Potato Vodka,🥔,False
Steampunk Nymph,🌌,False
Zombie Sharktopus Flytrap,🧟‍♂️,False
Spicy Dragon,🐉,False
Exhaust Kraken,🦑,True
Breakfast Titanic,🍳🚢,False
Dirty Duck Sauce,🦆🍯,False
Dirty Sushi,🍣,False
The Muppets,🐸,False
Pigalileo,🐷🔭,False
Queen Elsa,❄️,False
Super Hamster,🐹,False
Ant Butter,🐜🧈,False
Cheesy Thing,🧀,False
Fishcarp,🐟🚗,False
Space Sake Bomb,🚀🍶,False
Muddy Watercolor,🎨,False
Fire Whip,💥,False
Flying Crayfish,🦞✈️,True
Skipping,🕺,False
Mt. Fuji in Ecstasy,🗻,True
Jadeite Sancho Panza,🤔,False
Sponge Titanic,🧽,False
Red Bull Ring,🏎️,False
Burning Surf Thor,🔥🏄‍♂,True
Pond Strider,🦗,True
Teaformers,🍵,False
Cinnadump,🤔,False
Dirty Oasis,💦,False
Space Seed,🌌,False
Barnold,🐮,False
Pasta Latte,🍝☕,False
Obsidian Man,👹,False
Rainbow Kaiju,🌈,False
Titan Omelette,🍳,False
Sea-copter,🚁🌊,False
Polar Valley,❄️,False
Sour Liberty,🍋🗽,False
Crab Stick,🦀,False
Salt and Pepper,🧂,False
Crucify,🔨,False
Chia Tea Surfer,🍵🏄‍♂,False
Flying Fist,✊🏼,False
Space Hanglider,🪂,False
Superflatulence,💨,False
Imaqueen,👑👸,False
Beta Tornado,🌪️,True
Mayan Pop,💃,False
Sakeleaf,🍶,False
Bahamut Tea,🍵,False
Flash Scrubber,🧽,True
Hot Fratnado,🔥,True
Doggo,🐶,False
Spelling Bee,📝,False
Robocleopatra,🤖,False
Piggyback Plum,🐷,True
Titanic Lei,🛳️,False
Crayphoenix,🦞,False
Maximus,🐎,False
Toga Truck,🚚,False
Lionman,🦁,False
Jellohead,🤪,False
Hippogolf,🦛⛳️,False
Mardi Tornado,🌪️,False
Timeblade,⚔️,False
Remire,🤔,False
Coffee Western,☕🤠,False
Drunkandias,🍺🤪,False
Super Spritzer,🍹,False
Werebear Surfer,🏄‍♂️,False
Photofish,🐟,False
Sleep Detector,😴,False
Were-bus,🚌,False
Dirty Delta,💩,False
Ice Thing,❄️,False
Bouncy Mary,🍹,False
Candy Divorce,🍭,False
Dilliana,🌼,False
Barad-parking,🏰🚗,False
Super Hacker,🤖💻🔒,False
Galactitator,🌌,False
Solar Train Station,🚆,False
Zombie Moonboat,🧟‍♂️,False
Prayerbook,🙏,False
Leni,🐶,False
Steampunk Cherry Blossom,⚙️🌸,False
Rootbeer Trap,🍺,True
Common Sense,💡,False
Muddy Pig Cup,🐷🏆,True
Were-dino,🦖,False
Gumbo Rocket,🚀,False
Cheesecake Town,🍰,False
Prickly Pulp Fiction,🌵🔫,False
Zombie Surf And Turf,🧟‍♂️,False
Swamp Shampoo,🐊,False
Saguaro Ring,💍,False
Foggy Pancakes,🥞🌫️,False
Dragon Margarita,🍹🐉,False
Spice Shuttle,🚀,False
Burning Nemo,🔥🐠,False
Smoked Wine,🍷🔥,False
Secret Sauce,🍔,False
Jack Tide,🌊,False
Egg Jordan,🥚👟,False
Frozen Sundae,🍨,False
Spongecurry,🍝,False
Auntie Mame,💋,False
Blogong,📝,False
Pteranophix,🦖,False
Hacklucifer,👹,False
Fly Pig,🐖✈️,False
Crumblé,🍪,True
Hot Fog,🔥🌫️,False
Curetown,🏥,False
Clean Ninja,🧹,False
Stairway To Hell,👹,False
Slimy Train,🚂,False
Holy Potpourri,🙏,False
Steampunk Diabetes,🕰️🩸,False
Sand Helicar,🚁,False
Time Sweeper,⏱️,False
Tearjerker,😭,False
Chicken Noodle Soup Dragon,🍜🐲,False
Ice Diver,🏊‍♀️,False
Great Wall Of Pasta,🍝,False
Window-e,🪟,False
Dwarf Juice,🍺,False
Were-hydra,🐉,False
Wong,🐉,False
Flying Nympho,🧚‍♀️💫,False
Smelting,🔨,False
Slide Mountain,🏔️,False
Chocolate Cobra,🐍,False
Steampunk Swamp Thing,🦾🌿,False
Chai-reef,🍵,False
Snow Piglet,🐷,False
Great Wall Of Tinkerbell,🧚‍♀️,False
Tongues,👅,False
Paper Ash,📝🔥,False
Cotton Tale,🐇,False
Tornado Lasagna,🌪️🍝,False
Mud Snapper,🐟,False
Dragon Table,🐉🪑,False
Roboleda,🤖,False
Potato Jetpack,🥔🚀,False
Entenmann’s,🍩,False
Super Skyscraper,🏙️,False
Chess Cannon,♗,False
Alphadust,🤖,False
Roastar,🍗,False
Sleeping Beauty and the Beast,💤,False
Ice Gargoyle,🧊,False
Dank Axe,🪓,False
Sandyogurt,🍦,False
Sausage Man,🌭,False
Irish Wake,🍻,False
Drunken Mars,🍺👽🍺,False
Steampollock,🤖,False
Darth Jaws,🦈,False
Finding Dandelion,🌼,False
Fire Skimmer,🔥🚁,False
Flying Bubblegum,🪀,False
Alphabet Stone,🗿,False
Electric Surfing,🏄‍♂️,False
Muddy Space Squid,👽,False
Adobo Balsamic Vinegar,🤔,True
Stairway To Genie,🧞‍♂️,False
Dirty Locomotive,🚂,False
Popcorn Surf Punk,🍿🏄‍♂,True
Raisin Thomas,🍇,False
Tractor Soup,🚜,False
Salsa Tide,💃🌊,False
Zephyr Storm,🌬️⛈️,True
Peach Wine,🍑,False
Carrot Robot,🥕🤖,False
Ice Cream Mona Lisa,🍦,False
Couscous Trap,🤔,True
Bong Tank,🚬💨🚚,False
Chileseatrain,🚂,False
Pure Michigan,🌲🌊🌅,False
Whale Nado,🐋🌪️,False
Cultracer,🏎️,True
Owl Tea,🦉🍵,False
Golden Werebot,🤖🌟,False
Onion Castle,🏰,True
Aloo Gobi,🥔🥦,False
Thomas The Whale Engine,🐳,False
Steampunk Hot Rod Venus Flytrap,🚗🌿,False
Werejester,🐺,False
Jonah And The Leech,🐋,False
Praying Mantis Trap,🦗🕸️,False
Pencil Gun,🔫✏️,False
Dirty Shroom Colada,🍹,True
Dark Frog,🐸,False
Funeral Home,🪦,False
Clean Jonah,🧼👨‍,False
Mummy Pickle,🥒,False
Die,💀,False
Were-crop,🌾🐺,False
Humminglamb,🐑🌸,False
Werebehemoth,🐺,False
Narcissus Flytrap,🌱🪰,False
Lo Pancha Latte,☕,True
Were-air,🐺💨,False
Ant Ness Monster,🐜,False
Fruit Of Life,🍎🍊🍇,False
King Kong Express,🚂,False
Millennium Prime,🌌,False
Snow Tar,❄️🐂,False
Pac-Man,🎮,False
Gobikratom,🤔,False
Odysseus on Olympus Mons,🚀🏔️🧑,False
Chili Beacon,🌶️,False
Steampunk Bathtub,🛁,False
Muddy Mountaineer,🏔️🏞️,False
Muddy Wine Glasses,🍷🌧️,False
Super Space Station,🌌,False
Lava Mermaid,🌋,False
Groot in Grandma’s Clothes,🌳👵🏼,False
Soggy Frog,🐸💦,False
Electric Fly Swatter,🪰,False
Teenage,👶,False
Mr. Know-It-All,🤓,False
Tcabbage,🥬,False
Fire Spider,🔥,False
Yakigumbo,🍲,False
Were-Potato,🥔,False
Poison Titan,💉,False
Zombie Pickle,🧟‍♂️,False
Moredon Sandstone,🪨,True
Tea Wash,🍵,False
Alchemy Tea,🍵✨,False
Ryan Rushmore,🏔️,False
Vampire Monkey,🐵,False
Mud Passover,🤔,True
Netherite Uber Sword,⚔️,True
Snowy Mountain,⛰️,False
Chicken Teriyaki Rice,🍗🍚,False
Paper Cup Whale,🐳,True
Rainbow Tire,🌈,False
Coconut Roll,🥥,False
Clean River,🌊🧹,False
Sand Canyon,🏜️,False
Steam Fuji,🌋,False
Were-apple,🍎,False
Rat Monster,🐀,False
Dino-Mite,🦖,False
Podium,🏆,False
WereDaffy,🦆,False
Jelly Cart,🍮,False
Sand Snake,🐍,False
Stingrayzilla,🦑,False
Tea Cup Sword,🍵⚔️,True
Baptiside,💦,False
Sticky Tower,🏗️,False
Dead Poet,🌹,False
Space Sprite,👽,False
Bubble Valkyrie,💬👼,False
Dandelost,🌼,False
Sun Tower,🌞,False
Glubmarine,🐠,False
Stone Frog,🐸,False
Star Swamp,🌌🐊,False
Gator Trap,🐊,False
Fire Runner,🔥🏃‍♂️,False
Space Pitch,🚀,False
Black Saw,⚫️🔪,False
Appalachian Moon,🌙,False
Fire Stone Age Pizza,🔥🍕,False
Dinner Shark,🦈🍴,False
Wet Sake,🍶,False
Riddle Hood,👑,False
Smoked Bacon,🥓,False
Sand Candy,🍬🏖️,False
Vape Commandments,💨🙏🚫,False
Bee Swamp,🐝,False
Blogdandelion Soup,🌼,False
Coughing Mountain,🗻🤧,False
Space Warehouse,🚀🏭,False
Bro Box,📦👬,False
Mangrove Skurfing,🏄‍♂️,False
Captain Ocd,🧹🧽🧼,False
Optimus Pimp,💵,False
Damn Hillbilly,🤠,False
Muddy Puff,💩🌧️,False
Muddy Lasagna,🍲🌧️🍝,False
Great Wall Of Liberty,🗽,False
Scented Rice,🍚🌺,False
Snotty Beef,🤢🥩,False
Dirty Pegasus,🐎💩,False
Werebama,🐻,False
Fact,💡,False
Diamond Seed,💎🌱,False
Cool Train,🚂,False
Captain Einstein,🧬,False
Swimmini,🏊‍♂️,False
Jumping,🐸,False
Rock Mummy,🧟‍♂️,False
Mutant Ninja,🐢,False
Stealth Jet,🛸,False
Ironwindmill,🏭,False
Space Rhea,🚀,False
Grape Shot,🍇🔫,False
Super Saiyan God,🌟,False
Gondorian Salad Tornado,🥗🌪️,False
Gnocchrist,🤔,False
Peacockweed,🌿,False
Fishing In Space,🎣🚀,False
Octopus Disaster,🐙🚨,False
Ice Pearl,❄️🌸,False
Brosé,🍷,False
Flying Bullcar,🐂🚗✈️,True
Popcorn Milkshake,🍿🥤,False
State Fairmud,🎡,True
Cold Dead,🥶,False
Ashley Judd,🎭,False
Hairy Burger,🍔,False
Chicken Tikka Masala,🍛,False
Zeta Sword,⚔️,False
Poopachu,💩,False
Slick Kingdom,👑,False
Sandy Snow Phoenix,🏝️❄️🔥,False
Hydron,💧,False
Clean Ice Cream Cone,🍦,False
Blogmobile,📱📝🚐,False
Infinity War,🌌,False
Ice Panza,❄️🍨,False
Jak and Daxter,🦊🏃‍♂,False
Papertrash,🗑️,True
Evilquacker,🦆,True
Space Surf Tractor,🚜🌌,False
Werebro,🐺,False
Mecha-Mississippi,🤖,False
Mudka Potato,🥔,True
Truck Ness Monster,🚚,False
Portalpants,🕳️,False
Hyperloops,🚄,False
Jelly Axe,🪓,True
Chocolate Helicopter,🍫🚁,False
Dragon Ball Z Abridged,🐉,False
Cloud Busting,☁️💥,False
Pony Car,🐴,False
Wrinklefrog,🐸,True
Super Cowboy,🤠,False
Ghostwriter,👻,False
Tilt-A-Whirl,🎢,False
"Snap, Crackle And Pop",🍚,False
Super Steamleaf,🍃,False
Hoop Canyon,🏜️,False
Pufferfish Stew,🐡,False
Super Duper Drunk Trap,🍺,True
Jetboard,🛹,False
Flat Rave,🎉,False
Robosashimi,🤖🍣,False
Thunderpollution,⚡🌫️,False
Darth Piranha,🌌,False
Jade Fishing,🎣,False
Dirty Birds,🦅🦅🦅,False
Clean Port,🧼🚢,False
Dark Fire,🔥,False
Weed Cannon,🌿💥,False
Sneeze Weed,🌿,False
Gatorade Bunny,🐊,False
Paper Tinkerbell,🧚‍♀️,False
Tea Nado,🍵🌪️,False
Bushcar,🌳,False
Dirty Mountain Zinfandel,🍷,True
Never,🚫,False
Bushplane,✈️🌳,False
Subway Tornado,🌪️🚇,False
Katyusha,🚀,False
Dragon Tube,🐲🌊,False
Were-steak,🍖,False
Chocolate Town,🍫,False
Steel Mill,🏭,False
Mecha Dragonborn,🐉,False
Muddy Swamp Tea,🍵,False
Chocolate Stew,🍫,False
Coral Mountain,🏜️,False
Coconut Torpedo,🥥💣,False
Utahraptor,🦖,False
Goldplane,🛩️,False
Tea Robot,🍵🤖,False
Aquahippo,🦛🌊,False
Iron Semi,🔶,False
Thunder-tide,⚡🌊,True
Punchosaur,🦖,False
Yule Goat,🐐🎄,False
Eye of Spain,👁️🇪🇸,False
Swiss Salad,🥗,False
Smoky Mountain Moat,🏞️,False
Ent-Guacamole,🥑🌮,False
Kertasníkir,🧸,False
Chai-nese,🍵,False
Volcanic Ash,🌋,False
Cactrainboat,🌵⛵️,False
Herdscone,🐮,False
Crimson Tide,🐘,False
Rock Snot,💩,False
Moosezus,🦌,False
Super Steel,🦾,False
Super Doom,😱,False
Surf Pirate,🏄‍♂️,False
Tealight Strikes Back,🕯️,True
Rose Surf,🌹🏄‍♀️,False
Batman On The Cob,🦇🌽,False
Salmon Troll,🐟,False
Sake Colada,🍹,False
Were-cottage,🧟‍♂️,False
Cracked Space Palm,🌴🌠,False
Robin Seymour,🐦,False
Moon Ranger,🌕,False
Obsidian Train,🚂,False
Empire of the Dead,🎃,False
Flying Cathedral,🛩️,False
Helicarion,🐌,False
Blackmail,📧,False
Chocolate Ghost,👻,False
Keytar,🎻,False
Corn Soup,🌽,False
Tao Dragon,🐉,False
Synchronized Destruction,💥🔥💥,False
Dustwine,🍷,False
Super Tea Time,🍵⏰,False
Slimefighter,🤢🤮🤢,False
Drunken Turtle,🐢,False
Gnome Shark,🦈,False
Honey Frankenstein,🍯🧟‍♂,False
Hot Trench,🔥🕳️,False
Desegregation,🏫,False
Fire Sage,🔥,False
Mud Logging,🦠,False
Pizza Bunny,🍕🐰,False
Yellow Dating,💛,False
Atlas Water,💧,False
Blim,🎈,False
Aller-Hell,😷🤧🤒,False
Locusts,🦗,False
Space Dutchman,🚀👻,False
Star Elf,🧝,False
Cardboard Space Ship,🚀,False
Seagrass Ring,💍,True
Icelandic Tornado Fly Trap,🌪️🪰,False
Muddy Feast,🍽️,False
Bob Piña Colada,🍹,False
Antart,🐧,False
Fizzics,🍺,False
Dadamara,🐘,False
Asparafloat,🤔,True
Swanna,🦢,False
Salt Pepper,🧂,False
Captain Hooker,🦀,False
Moo-swa-phoenix,🐄🦢🔥,False
Moo-swa-pop,🐄,True
The Little Shop Of Sisyphus,🏺🔁,False
Coffee Dog,☕🐶,False
Mooncult,🌕,False
Super Battery,🔋,False
Grave Pie,🥧,False
Jim,🤠,False
Bacall,💋,False
Ice Fault,❄️🚫,False
Tire Pop,🚗💥,False
Super Skier,⛷️,False
Pluto Rocket,🚀,False
Callajam,📞,False
Lutheranism,👼,False
Ironpeep,🦾,False
Sandalito,👡,False
Pancake Cannon,🥞,False
Super Slipper,🩴,False
F15,🛩️,False
Daniel Ricciardo,🇦🇺,False
Sandyogawetware,🧘‍♀️,True
Space Cattail,🚀🐱🌾,False
Paddy O’Furniture,🍀,False
Snake Weed,🐍🌿,False
Tea Tanker,🍵🚚,False
Flying Power Plant,✈️🏭,False
Drunken Squirtle,🍺🐢,True
Vape Colossus,💨,False
Hawaiian Paper Airplane,🌴,False
Skipping Rope,🤸,False
Turtle Mac,🐢🍔,False
Air Mole,🌬️🐭,False
Amethyst Town,🏙️,True
Poop Truck,🚚,False
Bramble Surfing,🏄‍♂️,True
Superjonah,🐱,False
Barnard,🌌,False
Mecha Sperm,🤖👾,False
Chocolate Titan,🍫,False
Synchronized Flying,🕊️🕊️,False
Chili Tractor,🌶️🚜,False
Crash Pillow,💥,False
Shark Communion,🦈🙏,False
Flash Freeze,❄️,False
Lucky Devil,🍀,False
Goblin Dam,👹,False
Moon-saurus,🦖,False
Grootle Rick,🌳👽👴,False
Lobster Boat,🚤,False
Dirtbike,🏍️,False
Bogie Man,👻,False
Soupverse,🍜,False
Submarine Dewdactyl,🦕,True
War Kite,🪁,False
Cactus King,🌵,False
Jack Rabbit Slim,🍔,False
Vapores,💨,False
American Dream,💭,False
Time Coconut,🥥,False
Chili Melon,🌶️🍉,False
Audrey Ivory,💅,False
Soup Jam,🍜,False
Peking Ducknado,🦆🌪️,False
Snakepit,🐍,False
Super Pineapple,🍍,False
Mutant Crab,🦀,False
Monkey Santa,🐵,False
Icelandic Steam Tornado,🌪️,False
Seal-sore,🤔,False
Cybercart,🤖,False
Sponge Thanos,🧽,False
Adoption,👶,False
Sand-sore,🌵,False
Pill Rocket,🚀,False
Chessodile,🐍,False
Hydroelectric Car,🚗⚡️,False
Flat Ant Hill,🐜,False
Cleaning Dragon,🐉,False
Delta Cut,🔺✂️,True
Mangrove Vulture,🦅,False
Tea Kayak,🛶,False
Clogged Mountain Zinfandel,🍷,True
Dewdactyl,🦖,False
Appalachian Moonlander,🌕,True
Poison Submarine,🚤,False
Steamboat Venus,🛳️,False
Idun,🍏,False
Chilled,🧊,False
Koala Bowl,🐨🍲,False
Vegas,🎰,False
Steampunk-osaurus,🦕,False
Fire Breathing Spaghetti Station,🔥🍝🚂,True
Space Kid,👽,False
Hack Ness Monster,🐲,False
Swanjet,🦢✈️,False
Cherry Pineapple,🍒🍍,False
Swampdozer,🐊,False
Tank Phoenix,🐲,False
Kingtron,👑,False
Cyberwar,💻,False
Neutrino,🌌,False
Jackie Mom,👩‍👧‍,False
Were-venus,👽,False
Choopper Cobbler,🥧,True
Super Bricknado,🌪️🧱,False
Slimy Teapot,🍵🐌,False
Axolotl Sword,🦎⚔️,True
iCal,📅,False
ZZ Top,👴,False
Dragon Fruit Tree,🍍,False
Alpha Sushi,🍣,False
Space Toga,🚀👗,False
Burnt Teatown,🔥,True
Crispy Storm,🌩️,True
Flying Swiss Cheese,🧀✈️,False
Surfing Candy Floss,🏄‍♂️,False
Super Krill,🦐,False
Party Hat,🎩,False
Cajun Martini,🍸,False
Fishstick Car,🐟🚗,False
Drowned Orc,🧟‍♂️,False
Palm Turtle,🐢🌴,False
Alpabet Mountain,⛰️,True
Ruby Rose,💋,False
Muder,🔪,False
Moon Amber,🌕🍯,False
Captain Brickbeard,🏴‍☠️,False
Cyber Sword,🗡️,False
Surfing Pumpkin,🎃,False
Smoking Dorito,🚭,True
Mrs. Frizzle,🚌👩‍🏫,False
Steampunk Nirvana,🌌,False
Gollumayo,🐉,False
Bullets,🔫,False
Lizard Surfing The Solfaring System,🦎🏄‍♂,False
Bro-mance,👬,False
Cedar Bomber,🌲💣,False
Pop Rocks Tornado,🌪️,False
Marching Itch,🐜,True
Flying Popeye,🍟,False
Super Princess,👸,False
Space Snakeboard,🪐,False
Old Age,👴,False
Werewolf Samurai,🐺,False
Crab Bunny,🦀,False
Super Smurf Village,🍄🌳🏠,False
Okie,🤠,False
Sandalplant,👡🌿,False
Ice Bubbles,❄️💧,False
Dandelion Roll-On,🌼,True
The United States of America,🇺🇸,False
Tidalator,🌊,False
Photomarathon,📸,False
Bee Vader,🐝⚔️,False
Flying Soggy Pop Tart,🍪,False
Prison Burger,🍔,False
Mashed Yakuzas,🤔,True
Swan Tower,🦢,False
Netherite Thing,🔶,True
Werecookie,🍪,False
Flying Frat Party,🎉,False
Duck Surfer,🦆,False
Dustachu,🌌,False
Monkey on your back,🐒,False
Grapemon,🍇,False
Mardi Gras Bear,🎭🐻,False
Corn Salmon,🌽🐟,False
Time Krill,⏳🦐,False
Ice Torpedo,❄️🚀,False
Dandelion Vaporwave,🌼🌌,False
Baptist Dragon,🐉,False
Supertrash,💩,False
Galaxy Prime,🌌,False
Pickle Blizzard,🥒❄️,False
Chocolate Ring,🍫💍,False
Sandcab,🏜️,False
Zombie Siren,🧟‍♀️,False
Polar Tin,🥶,False
Doggteabagging,🐶,True
Hackosaurus,🦖,False
Burger Punk,🍔🤘,False
Dogmoth,🐶,False
Steampunk Dustfish,🐟,False
Mr. Potato Ghost,👻,False
Super Death Swarm,💀🐝🐝,False
Turtle Prime,🐢,False
Moo-tank,🐄🚜,False
Darth Magma,🌋,False
Duck Pudding,🐥,False
Dada Troll,🤡,False
Dark Coconut Armor,🥥,False
Meat Mordor,🍖🏰,False
Holy Krabby Patty,🍔,False
Salmon Wiper,🐟🧹,False
Smoreskiing,🍫⛷️,False
Amen Serpent,🐍,False
Flying Nymphomaniac,🧚‍♀️💃,False
Moon Pig,🐷,False
Oil Bird,🦉,False
Antlion Pie,🥧,False
Evil Jelly,😈,False
Salmon Soup,🍲,False
Farmloop,🚜,False
Piggy Duck,🐷🦆,False
Clean Piranha Plant,🌱🐟,False
Gargoyle Stew,🍲,False
Timeflies,⏳,False
Crave,🤤,False
Christmas Tree Ninja,🎄,False
Ice Helicar,❄️🚁,False
Piranha Shop,🐟,False
Salt Wall,🧂,False
Aeroflot,🇷🇺,False
Steampunk Parade,🚂🎩🎭,False
Cleanout,🚽,False
Porkado,🐷,False
Elon Storm,🌩️,False
Were-dust Tractor,🚜,True
Space Piper,🚀👩‍,False
Steampunk Mississippi,🎩,False
Jamroot,🍓,True
Matcha Tsunami,🌊,False
Clean Venus,🌸,False
Air Fish,🐠🌬️,False
Starosaurus,🦕,False
Zombie Fishing Village,🧟‍♂️,False
Lillipup,🐶,False
Dewtron,🤖,False
Chicken Chalet,🍗,True
Tow Leprechaun,🍀🍀,False
Terror Flower,🌼☠️,False
Beehemoth,🐝,False
Potato Bush,🥔,False
Lava Glider,🌋✈️,False
Werewolfduck,🐺🦆,False
Solar Grail,☀️🏺,False
Crab-seaweed,🦀🌿,False
Mr. Potato Shot,🥔🔫,False
Cone Head,👑,False
Ant Terminus,🐜,True
Dumpka,🗑️,False
Alpha Bucks,💰,True
Pickup Truck,🚚,False
Muddy Skydiver,🪂,False
King Kong Sawyer,🦍,False
Carrotware,🥕,False
Space Wipers,🧹,False
Tekken,👊,False
Cave Tux,🐧,False
Ganges8,🤔,False
Chess Axe,♟️,False
Grass Cutter,🌱🚜,False
Chili Goose,🌶️🦢,False
FluTennessee,🤒,True
Steam Car Disaster,🚂🔥,False
Coke-a-saurus,🦖,False
Mountain Dew Crouton Blast,🤢,True
Appalachian White House,🏠,False
Bob Ghost,👻,False
Blood Truck,💉,False
Piña Colada Detector,🍍🥥,False
Mt. Crumb,🏔️,False
Kat Fu,🐱🥋,False
Mega Avalanche,🏔️,False
Clean Message,🧹,False
Gingerbread Gator,🐊🍪,False
Forsythia,🌼,False
