text,emoji,discovered
Hair Rocket,💇‍♂️,False
Honeymoon Rocket,🚀,False
Hippie Rocket,🚀,False
Headache Rocket,🚀,True
King Kong Rocket,🦍🚀,False
Water Rover,🚰,False
Water Marathon,🏃‍♂️,False
Water Mech,🤖,False
Mothman Rocket,🚀,False
Mustard Rocket,🚀,False
Nixie Rocket,🚀,True
Paint Rocket,🎨🚀,False
Parrot Rocket,🦜🚀,False
Pigasus Rocket,🐷🚀,False
Pina Colada Rocket,🚀,False
Peasoup Rocket,🚀,False
Water Riot,💦🔥,False
Water Riddle,🚣‍♂️,False
Saki Rocket,🚀,False
Seahorse Rocket,🚀,False
Seagull Rocket,🚀,False
Skateboard Rocket,🚀,False
Water Temple,💧,False
Smoky Water Rocket,🚀,True
Smeagol Rocket,🚀,True
Soggy Toast Rocket,🚀,True
Vueling,✈️,False
Stegosaurus Rocket,🚀,False
Water Stress Rocket,🚀,True
Sultana Rocket,🚀,True
Water Table,💦🌊,False
Water Tablet,💧📱,False
Tequila Rocket,🚀🍸,False
Tar Rocket,🚀,False
Water Transformer,💧,False
Water Wreck,🌊🚢,False
Tulip Rocket,🌷🚀,False
Water Triple Axe,🪓,True
Vulture 2,🦅,False
Vinaigrette Rocket,🥗,True
Washing Rocket,🚀🧼,False
Truckload,🚚,False
Richie,💸,False
Dragon’s Hoard,🐲💰,False
Muddy Wealth,💰,False
Space Wealth,🚀💰,False
Richthofen,👑,False
Dandelion Wealth,💰,True
Drunken Wealth,🍾💰,False
Flat Screen TV,📺,False
Gone With The Wealth,💰,False
Rich Mountain Dude,💰,False
Muddy Rich,💩,False
Pint of Wealth,🍺,False
Self-Made,🛠️,False
Capitalist,💵,False
Submerging,🌊,False
Christmas Wedding,🎄,False
Ice Wedding,❄️,False
Snow Wedding,❄️,False
Stewding,🍵,False
Weedding,💒,False
Beach Wedding,🏖️💍💒,False
Clockwork Bride,🕰️,False
Cornhuskers,🌽,False
Fish Wedding,🐟💍👰,False
Grand Wedding,👰,False
Pirate Wedding,🏴‍☠️,False
Noah’s Wedding,💍,False
Hymen,🌸,False
Barbecue Wedding,🍖💍💒,False
Burning Wedding,🔥💍,False
Chocolate Wedding,🍫,False
Cloud Wedding,☁️💍💒,False
Crab Wedding,🦀💍👰,False
Father-in-law,👨‍👧‍,False
Electric Wedding,💒,False
Forest Wedding,🌲,False
Google Wedding,💍,False
Iron Wedding,💍,False
Moon Wedding,🌙,False
Mountain Dew Wedding Blast,🏔️🥤👰,False
Mudwife,🤢,False
Pool Wedding,💒🏊‍♀️,False
Potassiumwedding,🥔,False
Rocky Mountain Wedding,🏔️,False
Sandblasted Wedding,💍,False
Self-Wedding,💍💍💑,False
Snow Bride,❄️,False
Smoky Mountain Wedding,💒,False
Swiss Wedding,💒🇨🇭,False
Tarred,💦,False
Corpse Bride,👰,False
Viking Wedding,👰,False
Surfing Ring,🌊,False
Soup Ring,🍜,False
Marriage Counselor,👩‍❤️,False
Green Finger,🌿,False
Canoe Wedding,🛶💒,False
Duck Ring,💍,False
Green Ring,💚,False
Space Wedding Ring,💍🚀,False
Zombie Bride,🧟‍♀️,False
Zephyr Ring,💍,True
Burnt Finger,🤏,False
Finland Ring,🇫🇮,False
Frat Ring,💍,False
Hoovering,🧹,False
Moss Ring,💍,True
Yellow Diamond,💎,False
Newfie Ring,💍,False
Painted Wedding Ring,💍🎨,False
Pacific Ring,🌊🌎,False
Pea Princess,👑,False
Pesto Ring,💍,False
Peasouper Ring,💍,True
Rocky Mountain Wedding Ring,💍🏔️,False
Robo-Bride,🤖,False
Salmon Ring,🍣,False
Soda Pop Ring,💍,True
Steampunk Bride,👰,False
Super Wedding Ring,💍💫,False
Swiss Ring,💍,False
Towed Ring,🪢,False
Tube Ring,💍,False
Wedding Band,💍,False
Duck Well,🦆,False
Green Well,💚,False
Space Water,💦,False
Ash Well,👋,False
Wellcat,🐱‍👤,False
Water Snake,🐍💧,False
Done,✅,False
Damnwell,😤,False
Death Well,🔪,False
Cash Well,💵,False
Ice Well,🧊,False
Iron Well,💦,False
Lobster Wellington,🦞🥧,False
Patrick’s Well,🍀,False
Shelley Wells,📚,False
Smoky Well,🌫️,False
Wet Toast,🥐,False
Super Well,💪🏼,False
Tazwell,🤔,False
Surf-tree,🏄,False
Coral tree,🌳,False
Were-bush,🌳,False
Were-fossil,🦖,False
Were-lens,👻,False
Were-iceberg,🧊,False
Tree-Ness Monster,🌲,False
Tree-nity,🌳,False
Were-pot,🍄,False
Were-sandcastle,🏖️,False
Were-sub,🐺,False
Were-spaceship,👽,False
Were-satellite,🌕,False
Were-turbine,🐺⚙️,False
Were-amber,🐺,False
Were-bird,🦉,False
Were-coal,🐺,False
Were-crocodile,🐊,False
Were-dragonfly,🦋,False
Were-drunk,🐺,False
Were-dam,🐺,False
Were-bin,🐺🗡️,False
Were-saur,🦖,False
Were-furnace,🐺🔥,False
Were-fireplace,🔥,False
Were-cone,🐺,False
Were-geyser,🌋,False
Tree-maid,🌳,False
Were-meteor,🌑,False
Tree-nessie,🌲,False
Were-moss,🐺🌿,False
Were-mirror,🌚,False
Paper-mache,🎎,False
Pirate-tree,🏴‍☠️,False
Tree-trident,🌳,False
Were-quagmire,🐊,False
Pop-Were-Tree,🌳🎤🐺,False
Were-penguin,🐧,False
Were-sword,🗡️,False
Tree-thing,🌳,False
Were-town,🐺,False
Were-tanker,🐺,False
Tesla-tree,🌳,False
Were-temple,🏛️,False
Tea-were-tree,🌳,False
Were-vase,🧛‍♀️,False
Were-Viking,🐺⚔️,False
Were-weather,🌕🌩️🐺,False
Were-vinegar,🧂,False
Tree-nus,🌳🍑,False
Tree-naut,🌳,False
Were-asia,🐺,False
Were-bacon,🐷,False
Were-America,🐺,False
Carbon-tree,🌳🌲🌳,False
Were-bullet,🐺,False
Chia-were-tree,🌳,False
Were-stump,🌳🐺,False
Tree-o-clock,🌳⏰,False
Were-charcoal,🐺🔥,False
Were-shirt,🐺👕,False
Were-crab,🦀,False
Were-map,🗺️,False
Were-food,🐺🍔,False
Were-Galileo,🌌,False
Were-head,🐺👤,False
Were-green,🧟‍♂️,False
Were-Jonah,🐋,False
Were-joint,🐺,False
Were-kale,🐺🥬,False
Tree-kken,🌳🐔,False
Were-lawnmower,🐺🚜,False
Tree-Kraken,🌳,False
Were-lamp,🕯️,False
Were-meteorite,🌑,False
Were-Moses,🐺,False
Were-mire,🐺🌿🌲,False
Were-narwhal,🦄,False
Were-wind Farm,🌾🌪️🐺,False
Nautree,🌳,False
Were-falls,🐺💦,False
Were-pearl,🦪,False
Were-scope,🐺🔭,False
Pelicantree,🐦🌳,False
Were-piggy,🐷,False
Pea-tree,🌱🌳,False
Tree-king,🌳👑,False
Pine-were-apple,🍏,False
Tree-pope,🌳👑,False
Were-port,🐺,False
Puffer-tree,🌵,False
Were-radio,🐺📻,False
Were-race,🐺🏃‍♂,False
Were-deer,🦌,False
Were-salad,🐺,False
Were-ruby,🐺💎,False
Rubber tree,🌳,False
Were-shrub,🌳🐺,False
Shark-tree,🦈🌳,False
Stone-tree,🌳,False
Tree-thor,🌳⚡️,False
Thunder-tree,⚡️🌳,False
Were-torch,🕯️,False
Were-tomato,🍅🐺,False
Turtle-tree,🐢🌳,False
Were-virus,🦠,False
Tree-nado,🌳,False
Time-traveling tree,🌳,False
Were-zoo,🐾🏢,False
Tree-zombie,🌳,False
Wish Upon A Tree,🌳✨,False
Were-ammonite,🦖🐚,False
Were-carrier,🐺🚗,False
Were-albatross,🦅,False
Were-antelope,🐗🦌,False
Were-ark,🐺,False
Tree-angel,🌲,False
Were-arrow,🏹,False
Were-leaf,🌿,False
Bat-tree,🦇,False
Were-barrel,🛢️🐺,False
Banana-tree,🍌🌴,False
Were-balsamic,🧛‍♂️,False
Burning Were-tree,🔥🌳,False
Were-calendar,🗓️🐺,False
Car-wash-were-tree,🌳,False
Were-bunny,🐰,False
Were-cedar,🌲🐺,False
Were-cherry,🍒,False
Chocolate tree,🍫🌳,False
Chess-tree,♟️🌳,False
Were-chalk,🐺,False
Coca-tree,🌳,False
Were-cloth,🐺👕,False
Were-coffee,🐺☕️,False
Chili-mushroom,🌶🍄,False
Were-cross,🐺,False
Were-crack,🐺💥,False
Were-crisp,🍟,False
Were-crane,🦅,False
Cow-tree,🐄🌳,False
Tree-thulhu,🌲,False
Cucumber tree,🥒🌳,False
Were-cruise Ship,🚢🐺,False
Were-crypt,🐺,False
Tree-angle,🌲,False
Cyber-tree,🌲,False
Were-dandylion,🌼,False
Were-daddy,🐺👨‍,False
Tree-Lama,🌳🦙,False
Cray-were-tree,🦀🐺🌲,False
Were-rainbow,🌈,False
Were-bike,🚲🐺,False
Dustree,🌳,False
Were-buggy,🐛🌕,False
Dust-tree,🌳🌫️,False
Were-dump,🐺,False
Duck-billed platypus,🦆,False
Were-factory,🐺🏭,False
Dyson Tree,🌳,False
Were-ferry,🐺⛴️,False
Tree-dragon,🌳🐲,False
Were-firekraken,🐲🔥,False
Were-firewall,🐺,False
Were-flat,🐺🏠,False
Were-flip Flop,🧟‍♂️,False
Were-lumberjack,🌲,False
Were-fountain,💦,False
Were-fly,🦟,False
Were-fondue,🧀,False
Tree-stein,🌲,False
Pelican-tree,🌳,False
Were-gate,🐺🚪,False
Giant Were-tree,🌳,False
Google-tree,🌳,False
Were-worm,🐛,False
Tree-ant,🐜,False
Were-hack,🐺💻,False
Tree-heart,🌳❤️,False
Were-heid,🧟‍♂️,False
Were-hill,🐺,False
Were-hot Chocolate,🐺☕️,False
Were-idol,🐺,False
Jade-tree,🌳,False
Were-jellyfish,🦑,False
Were-junk,🐺🗑️,False
Were-Jordan,🐺🏀,False
Tree Kong,🐒,False
Were-leafblower,🍃🌀🧛‍,False
Were-vac,🐺🧳,False
Tree-shark,🌳🦈,False
Were-hatter,🎩,False
Mangrove Were-tree,🌳,False
Were-margarita,🐺🍹,False
Were-twain,🐺🌕,False
Were-marathon,🐺,False
Were-mayo,🐺🍅🍞,False
Were-mech,🐺🤖,False
Were-mess,🐺🧟‍♂,False
Tree-topia,🌳🏕️,False
Mecha-Were-Dragon,🤖🐺🐉,False
Were-mine,🐺👀,False
Were-craft,🐺🔨,False
Were-money,💸,False
Were-mosaic,🐺🔮,False
Monkey-tree,🐒,False
Mountain Dew Were-tree Blast,🌲,False
Were-mower,🐺🚜,False
Mud-tree,🌳,False
Were-mudpot,👹,False
Were-teacup,🐺🍵,False
Were-mudway,🧟‍♂️,False
Were-tree Sword,🌳🗡️,False
Were-newfie,🐾🐺,False
Were-tree of Liberty,🌳🗽,False
Were-noodle,🐍🌕,False
Were-oyster,🦪,False
Were-window,🌚,False
Were-orchid,🌺,False
Were-Mountain Dew Baja Blast,🧛‍♂️,True
Peacock-tree,🦚🌳,False
Were-parrot,🦜,False
Were-nut,🌚,False
Were-pesto,🐺🍃,False
Pencil Were-tree,🌲✏️🧟,False
Were-pillow,🐺💤,False
Were-picnic,🐺🧺🌲,False
Were-pinecone,🌲,False
Were-pea,🧛‍♂️,False
Were-toaster,👹,False
Tree-geist,🌳👻,False
Were-plate,🍽️,False
Were-potassium,🍌🐺,False
Tree-son,🌳,False
Were-puppy,🐶,False
Were-question,🐺❓,False
Were-puff,🐺💨,False
Were-radar,🐺,False
Tree-feree,🌳,False
Were-ram,🐏🌕,False
Were-roast,🐺🔥🍖,False
Were-salsa,🐺💃🏼,False
Sand-tree,🏜️,False
Were-sandalstorm,👡🌪,False
Were-scotch,🐺,False
Were-surgeon,🐺⚕️,False
Were-scroll,📜,False
Were-crow,🐦,False
Were-school,🐺,False
Tree-gonist,🌳,False
Were-sandpaper,🐺📜,False
Were-sandwitch,🥪,False
Were-server,🐺,False
Were-shrine,🐺⛩️,False
Were-google,🐺🔍,False
Shroom-tree,🍄🌳,False
Self-tree,🌳,False
Were-slushie,🧊,False
Smoke-tree,🌳💨,False
Were-skeleton,🧟‍♂️,False
Snow-were-tree,❄️,False
Were-snow Leopard,🐆,False
Snow-tree,❄️🌲,False
Were-ware,🐺,False
Were-soap,🧼,False
Were-spy,🕵️‍♂,False
Star-tree,🌟🌲,False
Were-olive,🍈🐺,False
Were-trap,🐺,False
Steampunk Were-tree Pirate,🤖🌳☠️,False
Stone Tree,🌳,False
Were-tank,🐺,False
Were-swasabi,🌶️,False
Swan-tree,🦢🌳,False
iWood,🌲,False
Were-tankdozer,🚜,False
Were-taz,🐺,False
Were-tar,🐺,False
Were-tease,🐺,False
Tree-orist,🌳,False
Were-tile,🐊🌕,False
Were-teabag,🐺🍵,False
Were-tube,🐺🚇,False
Truffula,🌳,False
Were-urn,🐺🔥,False
Tree-troll,🌳👹,False
Were-cation,🐺,False
Tug-o-war,💪,False
Were-tuxedo,🐺,False
Washing Tree,🧼🌳,False
Money-tree,🌳,False
Were-vulture,🦅🌕,False
Tractorphoenix,🌋,False
Windphoenix,🐦,False
Fishphoenix,🐟🔥,False
Rainbowphoenix,🌈,False
Werepencil,📝,False
Vasephoenix,🐍,False
Titanicphoenix,🐦,False
Crayonphoenix,🖍️🔥🦅,False
Hawaiiphoenix,🌺,False
Meteorphoenix,🌌,False
Milkyphoenix,🌌,False
Piratephoenix,🏴‍☠️,False
Popcornphoenix,🍿,False
Swerephoenix,🐍,False
Sphinxphoenix,🐦,False
Wreckphoenix,🦅,False
420Werephoenix,🔥,False
Werephoenix Pie,🌌,False
Baconphoenix,🥓,False
Carbonphoenix,🐲,False
Chiaphoenix,🐲,False
Cinderphoenix,🐉,False
Timephoenix,🕐,False
Duckphoenix,🦆,False
Fanphoenix,🐤,False
Flat Werephoenix,🦅🔥,False
Gnomephoenix,🐉,False
Werephoenix Sundae,🍦🔥🐦,False
Lava Phoenix,🔥,False
Kalephoenix,🦜,False
Mad Phoenix,🐦,False
Piranha Werephoenix,🐟🔥🦅,False
Wereplesiosaur,🦕,False
Picklephoenix,🐦,False
Pirate Phoenix,🏴‍☠️,False
Wereprince,🐺,False
Werepuffer,🐺🐡,False
Popephoenix,🐦,False
Smurphoenix,🍄🔥🐉,False
Statue Of Werephoenix,🦅🔥,False
Vapephoenix,💨,False
Wereantfly,🦟,False
Ashenphoenix,🦅,False
Batphoenix,🦇,False
Burning Werephoenix,🔥🦅,False
Chia Werephoenix,🌿🐺🔥,False
Chessphoenix,🐦,False
Cheshirephoenix,🐉,False
Chocolate Werephoenix,🐉,False
Clockphoenix,⏰🦅,False
Werecruise Ship,⛴️,False
Cthulphoenix,🐉,False
Daffodilphoenix,🌼🔥,False
Crayonix,🖍️,False
Damnerephoenix,🐲,False
Don Phoenix,💦,False
Werephoenix Sword,🗡️🔥🦅,False
Sneezyphoenix,🐦,False
Easterphoenix,🐇,False
Werefactory,🐺,False
Flying Spaghetti Werephoenix,🍝,False
Gargoylephoenix,🐉,False
Google Werephoenix,🔍,False
Werehammerhead,🦈,False
Hedgephoenix,🦔🔥,False
Hydrophoenix,🌊🔥,False
Maplephoenix,🍁,False
Mecha Werephoenix,🤖🐺🔥,False
Minephoenix,🐲,False
Moonphoenix,🌙,False
Mobyphoenix,🐋🔥,False
Mothphoenix,🦋,False
Mount Everphoenix,🏔️🦅,False
Wereorca,🐻,False
Paperphoenix,📜,False
Pasta Werephoenix,🍝🔥,False
Peanutphoenix,🥜🔥,False
Pencilphoenix,📝🐲,False
Werepesto,🐀🌿,False
Pea-phoenix,🌱🔥,False
Peasouperphoenix,🧐,True
Peaphoenix,🦚,True
Wereplesiosaurus,🦖,False
Wereprincess,🐺,False
Werepuppy,🐶,False
Pumpkinphoenix,🎃🔥🐲,False
Werephoenix Salad,🥗,False
Sharkphoenix,🦈,False
Shelleyphoenix,🦅,False
Smokephoenix,💨,False
Smurfphoenix,💙,False
Werephoenix Toast,🍞🔥,False
Spacephoenix,🚀🔥🦅,False
Super Werephoenix,🦅,False
Surf Phoenix,🏄,False
Dino-phoenix,🦕,False
Swan Phoenix,🦢,False
Swissphoenix,🇨🇭🔥,False
Tankphoenix,🐲,False
Tornado Werephoenix,🌪️🔥,False
Tugphoenix,🚢,False
Vampire Phoenix,🦇,False
Vulcanphoenix,🐉,False
Washing Phoenix,🧼,False
Werepig Surfer,🐷,False
Windpig,🐷,False
Werepig Island,🐷,False
Werepig Express,🐗🚂,False
Piratepig,🐷,False
Pigpeii,🐷,False
Rainpig,🐷☔️,False
Werepig Bourguignon,🐷,False
Werepig Pie,🐷,False
Werepigling,🐷,False
Werepiggle,🐷🐾,False
Werepig Sundae,🐷🍨,False
Werehuman,🐺,False
Werepig Slayer,🐷,False
Werepig Truck,🐷,False
Muddy Teapig,🐷,False
Werepig Falls,🐷🌊,False
Werepigpen,🐽,False
Pinepig,🐷,False
Werepiggyback,🐷,False
Werepig Castle,🏰🐷,False
Stonepig,🐖,False
Statue Of Werepig,🐷,False
Baconatorpig,🐷,False
Crab Werepig,🦀🐗,False
Werepig Milkshake,🐷🥤,False
Werecumber,🧟‍♂️,False
Werepig Roll,🐗🍣,False
Duckpig,🐖,False
Easterpig,🐣,False
Elon Pig,🐷,False
Pigkraken,🐷🦑,False
Frankenswine,🐷,False
Werepig Party,🐷🎉,False
Glasserpig,🐷🔮,False
Google Werepig,🐷🔍,False
Werepig With The Wind,🐗💨,False
Wereheidi,🐺👩‍,False
Werepigloo,🐷❄️🏠,False
Werejordan,🐺,False
Werepig Kong,🐷,False
Werepig Rover,🐗🚀,False
Mechpig,🤖🐷,False
Mecha Werepig,🤖🐷,False
Minepig,🐷,False
Werepig Code Red,🐗🔴,False
Werepigman,🐷,False
Mr. Werepig Head,🐷👹,False
Spider-Ham,🐷,False
Pickle Werepig,🥒🐷,False
Pencil Pig,🐷✏️,False
Werepigsty,🐷,False
Werepiggyback Rider,🐗🤼‍♂,False
Peapig,🐷,True
Pterapig,🦖,False
Werequetzalcoatl,🐲,False
Rosepig,🌹🐷,False
Robopig,🐖,False
Werepig Salad,🐷,False
Smokepig,🐷🌫️,False
Smoky Werepig,🐗,False
Werepig Toast,🐷🍞,False
Space Werepig,🐽,False
Werepig Mahal,🐷🏰,False
Werepig Tea,🐷🍵,False
Werepigdozer,🐷🚜,False
Tinkerpig,🐷,False
Tractor Pig,🚜🐷,False
Trufflepig,🐽,False
Washing Pig,🐖🛁,False
Werepigphoenix,🐷,False
Werepocalypse,🐺,False
Werealgae,🌿,False
Crocobuddle,🐊🤗,False
Captain Werepuddle,🦸‍♂️,False
Dust Puddle,💨💦,False
Merpuddle,🐸,False
Paper Werepuddle,📄🌊,False
Swamp Puddle,🐊💦,False
420Werepuddle,🤔,False
Werepuddle Pie,🥧,False
Chiapuddle,🤔,False
Cinderpuddle,🔥🌊,False
Crabpuddle,🦀🍮,False
Werepuddle Tea,🍵,False
Fanpuddle,🌊,False
Fire Puddle,🔥💧,False
Flat Puddle,🌊,False
Foggy Werepuddle,🌫️,False
Gnomepuddle,🍄,False
Hula Puddle,💃🏽💦,False
Lava Puddle,🌋,False
Werekrakken,🐺,False
Mad Werepuddle,🤬,False
Pelipuddle,🎮,False
Pineapplepuddle,🍍,False
Pufferpuddle,🐡💦,False
Werequasar,🌌,False
Steam Puddle,💨,False
Steam Werepuddle,🔥,False
Titanpuddle,🌊,False
Antpuddle,🐜🌊,False
Baconatorpuddle,🥓💦,False
Batpuddle,🦇,False
Batterpuddle,🥞,True
Blowpuddle,🌬💦,True
Chia Werepuddle,🤔,False
Clockpuddle,⏰,True
Werepuddle Stew,🍲,False
Werecork,🤔,False
Cornpuddle,🌽,False
Cottonball,🧶,False
Cowpuddle,🐄💩,False
Cyberpuddle,🌌,False
Werepuddle Soup,🤢,False
Daffodilpuddle,🌼,True
Werepuddle Milkshake,🤔,True
Drunken Werepuddle,🍺🐺,False
Firepuddle,🔥,False
Werewall,🐺,False
Werepuddle Dance,💃,True
Pelican Puddle,🦢,True
Fruit Puddle,🍉💦,False
Ghost Puddle,👻💧,False
Gone With The Werepuddle,🐺,False
Giant Werepuddle,🧟‍♂️,False
Gollumpuddle,🐸🌧️,False
Googlypuddle,🤔,False
Glasspuddle,🔍,False
Gnome Puddle,🍄,False
Werepuddle Dam,🏞️,False
Werepuddle Sundae,🍨,False
Holy Werepuddle Wine,🍷,True
Krakapuddle,🦠,False
King Kong Puddle,🦍,False
Werepuddle Of The Rings,🧙‍♂️,False
Maplepuddle,🍁,False
Moby Puddle,🐳💧,False
Werecart,🛒,False
Minepuddle,⛏️🌊,False
Mount Everpuddle,🏔️,False
Mothpuddle,🦋,False
Mountain Werepuddle,🏔️🐺,False
Mt. Everpuddle,🏔️,False
Mega Werepuddle,🌊,False
Mustardpuddle,🤢,False
Werepaint,🐺🎨,False
Werepaddle,🛶,False
Mudpuddle,🌧️🍂,False
Werepaddick,🐸🚣‍♂,False
Pickle Werepuddle,🥒,False
Pesto Puddle,🍃💦,False
Werepill,🐺,False
Pixiepuddle,🧚‍♀️,False
Peacock Puddle,🦚💦,False
Werepneumonia,🤒,False
Puffpuddle,🐶,False
Rocky Mountain Werepuddle,🏔️🐺🌊,False
Salmonpuddle,🐟💦,False
Sandpuddle,🏜️,False
Sandwerepuddle,🏖️,False
Shrimpuddle,🦐🌊,False
Smokepuddle,🌫️,False
Smoky Werepuddle,🔥,False
Scotchpuddle,🥃,True
Duckpuddle,🦆,False
Sinkpuddle,🚰,True
Soda Puddle,🥤💦,False
Werepuddle Rocket,🚀,False
Star Whale Puddle,🐋💫🌊,True
Steamwolfpuddle,🐺💨💦,False
Super Werepuddle,🦇,False
Superpuddle,💦,False
Swiss Werepuddle,🇨🇭🍫,False
Tazpuddle,🤔,False
Swan Paddle,🦢🚣‍♀️,False
Tankdozerpuddle,🚜,True
Time Puddle,🕰️,False
Tinkerpuddle,🧚‍♀️,False
Tornadopuddle,🌪️💦,False
Ugly Pudd,🤢,False
Wet Steam,💦,False
Muddy Dandelion Patch,🌱,False
Wet Stone,💧,False
Wet Glass,🥃,False
Wet Incense,🕯️,False
Wet Forest,🌲,False
Wet Phoenix,💦,False
Moon Patch,🌙,False
Wet Geyser,💦🌋,False
Wet Lotus,🌺💦,False
Wet Window,💦,False
Wet Bouquet,💦🌺,False
Wet Archipelago,🌊🏝️,False
Wet Canyon,💧🏞️,False
Wet Curtain,🚿,False
Wet Date,💦,False
Wet Field,💧,False
Wet Mangrove,🌳,False
Wet Lotus Flower,🌺💦,False
Wet Jewel,💦💎,False
Wet Mirror,🚿🪞,False
Wet Party,🎉💦,False
Wet Onyx,💧,False
Wet Rose,🌹,False
Wet Sauna,🧖‍♂️,False
Salted Dandelion,🌼🧂,False
Wet Temple,🌊🏯,False
Flat Dandelion Patch,🌼🌼🌼,False
Wet Town,🌧️🏙️,False
Wet Wreck,⛵️🌊💥,False
Wet Village,🌧️🏘️,False
Wet Aspirin,💦💊,False
Wet Ariel,🧜‍♀️💦,False
Wet Bonsai,🌧️🌳,False
Wet Canoe,🛶,False
Wet Church,⛪️💦,False
Wet Cyborg,🤖💦,False
Wet Computer,💻💦,False
Sea of Weeds,🌿🌊,False
Dog Poop,💩,False
Dry Dandelion Patch,🌱,False
Wet Elf,🧝‍♀️,False
Wet Emerald,💧🟩,False
Wet Enlightenment,💦,False
Wet Compass,🧭,False
Wet Flint,💦,False
Flying Dandelion Patch,🌬️🌼,False
Fanboy and the Wet Dandelion Patch,🌼,True
Wet Geothermal Plant,💧🌋,False
Wet Fortress,🏰💦,False
Wet Fountain,💦,False
Wet Gem,💧💎,False
Wet Grave,💦⚰️,False
Wet Grail,🏺💦,False
Wet Human,💦,False
Wet Jonah,🐳,False
Wet Illusion,💦👀,False
Wet Library,📚💧,False
Wet Money,💸,False
Wet Mop,🧹💦,False
Wet Pearl,🌊👩‍,False
Wet Piggy Bank,💦🐷💰,False
Wet Pipe,💦,False
Wet Plantation,🌿💧,False
Wet Race,🌧️🏎️,False
Radioactive Wet Dandelion Patch,☢️💧🌼,False
Wet Priest,🌧️🙏🏼,False
Rusty Dandelion Patch,🌼🌿🌾,False
Wet Resin,🌊🔮,False
Wet Rings,💦🔗,False
Wet Sacrifice,💦🔪,False
Wet Ruins,🌊🏰,False
Wet Shaman,🌊🧙‍♂,False
Wet Shrub,💦🌿,False
Ruby Dandelion Patch,🌺,False
Wet Trash,🚮,False
Wet Valkyrie,💦🧚‍♀️,False
Wet Wolf Pack,🐺💦,False
Wet Alice,🌧️👧,False
Wet Altar,💦🔱,False
Wet Atlas,💦🗺️,False
Wet Barrel,🍺💧,False
Wet Black Lily,💧🖤🌺,False
Wet Black Sand,🏝️,False
Wet Bone,💦🦴,False
Wet Carnival,🎡🌊,False
Wet Cherry,🍒💦,False
Wet Cherry Blossom,🌸,False
Chess Wet,♟️🌊,False
Wet Coin,💦💰,False
Wet Cologne,💦👃🏼,False
Wet Couch,💦🛋️,False
Wet Confession,💦🙊,False
Wet Cross,💦✝️,False
Wet Crumb,🍞,False
Wet Crystal Ball,💧🔮,False
Wet Sword,🗡️💧,False
Wet Druid,🌧️,False
Wet Date Palm,🌴,True
Wet Garbage,🗑️💦,False
Pelican in the Rain,🦩🌧️,False
Wet Frosting,💦,True
Green Patch,🌿,False
Wet Head,💦,False
Wet Hash,💦,False
Wet Hoover Dam,💦🏞️,False
Wet Tea Bag,🍵💦,False
Wet Hearth,🔥💧,True
Jack in the Patch,🎃,False
Wet Janitor,🧹💦,False
Wet Jewelry,💧💍,False
Wet Junk,🍆,False
Wet Kush,🌿,False
Katrina and the Wet Dandelion Patch,🌼,False
Wet Lumberjack,🌧️🪓,False
Wet Sawyer,💦,False
Wet Mosaic,💦🎨,False
Mossy Dandelion Patch,🌿🌼,False
Wet Nirvana,💦🎶,False
Painted Dandelion Patch,🌼🎨,False
Wet Paperboard,💧,False
Wet Pillow,💦🛏️,False
Wet Potpourri,💦,False
Wet Protest,💦👀,False
Wet Radio Tower,🌧️📻🗼,True
Wet Radio Wave,📻💦,False
Wet Riot,💦🔥,False
Wet Rosebud,🌹💧,False
Wet Sandalwood,🌊👡,False
Wet Sand,🏖️,False
Roast Dandelion Patch,🔥,True
Wet Santa Claus,🎅🏼💦,False
Wet Sapphire,💧💎,False
Wet Shrine,💦🏯,False
Wet Spy,🕵️‍♂️,False
Wet Stone Soup,🥣,False
Swinging Wet Dandelion Patch,🌾💦,False
Wet Torpedo,🚀,False
Wet Tulip,💦🌷,False
Wet Valentine,💦❤️,False
Wet Urn,💦🏺,False
Wet Vacation,🌧️🏖️,False
Wet Valley,💦,True
Wet Warrior,🌊🛡️,False
Muddy Paint,🎨,False
No Swimming,🚫🏊‍♂,False
Fjord Paint,🎨,False
Tractor Paint,🚜,False
High Art,🎨,False
Norway Wet,🇳🇴💧,False
Hot Paint,🔥🎨,False
Fingerprint,🖐️,False
Broken Shard,💔,False
Wait,⏳,False
No Crossing,🚫⛔️,False
Chicken Paint,🐔🎨,False
Cheesy Painting,🧀🎨,False
Carbonated Paint,🎨,False
Paw Print,🐾,False
Grass Stain,🌿,False
Wet Mangrove Forest,🌿🌊,False
Mad Painter,🎨🤪,False
Pearl Paint,🎨,False
Wet Air,💦,False
Slow Drying Paint,⏳,False
Salad Paint,🥗🎨,False
Road Closed,🚧,False
Tasty,🍴,False
NaP,🚫🛌,False
Sinking Paint,🎨,False
Vape Paint,🎨💨,False
Zombie Paint,🧟‍♂️,False
Apple Paint,🎨,False
Apocolypse,🌋,False
Slippery Banana,🍌🍌🍌,False
Balsamic Paint,🎨,True
Grave Mistake,😱,False
Chocolate Paint,🍫🎨,False
Brown Paint,🎨,False
Coconut Paint,🥥🎨,False
Settlers,🏘️,False
Cursed Wet Paint,🎨,False
Dark Wet Paint,🎨,True
Stick Together,🤝,False
Faulty Wet Paint,🎨,False
Do Not Enter,⛔️,False
Hairy Paint,🎨,False
Gone With The Wet Paint,🎨,True
Smoking Wet,💦,False
